,sms,label,cleaned
4529,"HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
",0,u miss u havent much bit bore holiday want go bak colleg sad isnt xx
4487,"have * good weekend.
",0,good weekend
1589,"At 4. Let's go to bill millers
",0,let go bill miller
1128,"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D
",0,height oh shit situat guy throw luv letter gal fall brother head gay
2111,"Do we have any spare power supplies
",0,ani spare power suppli
4268,"SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
",0,sorri im stil fuck last nite went tobe got work
2665,"He remains a bro amongst bros
",0,remain bro amongst bro
895,"Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
",0,g class earli tomorrow thu tri smoke lt gt
4753,"Well boy am I glad G wasted all night at applebees for nothing
",0,well boy glad g wast night appleb noth
3457,"Ok. I.ll do you right later.
",0,ok right later
3383,"Well, I meant as opposed to my drunken night of before
",0,well meant oppo drunken night befor
690,"<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
",1,forward plea call immedi urgent messag wait
2523,"Dunno lei... I might b eatin wif my frens... If Ã¼ wan to eat then i wait 4 Ã¼ lar
",0,dunno lei might b eatin wif fren wan eat wait lar
5249,"Gud ni8 dear..slp well..take care..swt dreams..Muah..
",0,gud ni dear slp well tak care swt dream muah
746,"Dunno he jus say go lido. Same time 930.
",0,dunno ju say go lido time
4110,"I want to lick your pussy now...
",0,want lick pussi
4543,"FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv
",1,freemsg hi babi wow got new cam mobi wanna c hot pic fanci chat im w utxt rpli chat hlp msg p rcv
4028,"Yes, princess. Are you going to make me moan?
",0,ye princess go make moan
1847,"Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
",0,engalnd telli ha decid let watch mia elliot kiss damn
4959,"Why didn't u call on your lunch?
",0,whi u call lunch
2642,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18
",1,guarant latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd
5002,"Nope. Since ayo travelled, he has forgotten his guy
",0,nope sinc ayo travel ha forgotten hi guy
1743,"""EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.""
",0,ey calm downon theacus itxt u co iwana know wotu r doin thew end haventcn u age r ur neth sat lov j xxx
831,"U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
",1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care
3011,"Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
",0,imagin life without see fast u search worri l alway disturb u goodnoon
161,"Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
",0,keep safe becau need miss alreadi envi everyon see real life
5061,"I think i am disturbing her da
",0,think disturb da
4444,"You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
",0,know old dom told yesterday hi name roger got touch last night want meet today pm
2297,"<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
",1,forward hi thi mailbox messag sm alert messag match plea call back retriev messag match
1967,"What's a feathery bowa? Is that something guys have that I don't know about?
",0,featheri bowa someth guy know
497,"Nope... Think i will go for it on monday... Sorry i replied so late
",0,nope think go monday sorri repli late
1181,"I'm in chennai velachery:)
",0,chennai velacheri
5469,"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
",1,get garden readi summer free select summer bulb seed worth onli scotsman thi saturday stop go notxt co uk
4686,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins
",0,alright bring see like lt gt min
4017,"In which place i can get rooms cheap:-)
",0,place get room cheap
2339,"Alright, see you in a bit
",0,alright see bit
5261,"Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
",0,help u swoop pick u wherev ur bird r meet u want
640,"I had askd u a question some hours before. Its answer
",0,askd u question hour answer
3677,"Hey r Ã¼ still online? I've finished the formatting...
",0,hey r still onlin v finish format
2156,"What year. And how many miles.
",0,year mani mile
5096,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.
",0,hi shanil rakhesh thank exchang uncut diamond stuff leav back excel servic dino prem
1252,"Please CALL 08712402779 immediately as there is an urgent message waiting for you
",1,plea call immedi urgent messag wait
2404,"Jesus christ bitch I'm trying to give you drugs answer your fucking phone
",0,jesu christ bitch tri give drug answer fuck phone
3420,"Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
",1,want new video phone anytim ani network min inclu video call download per week free deltomorrow call repli
1465,"Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.
",0,wat make u thk fall actual thk quit prone fall lucki dad home ask come n fetch alreadi
3000,"Oh, then your phone phoned me but it disconnected
",0,oh phone phone disconnect
3706,"Ok. Very good. Its all about making that money.
",0,ok veri good make money
1766,"Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
",0,hi thi yiju regard textbook intro algorithm second edit sell
1404,"cool. We will have fun practicing making babies!
",0,cool fun practic make babi
4370,"Anytime lor...
",0,anytim lor
1160,"Yun buying... But school got offer 2000 plus only...
",0,yun buy school got offer plu
5139,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins
",1,costa del sol holiday await collect call toclaim sae tc pobox stockport sk xh cost pm max min
5101,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.
",0,ah well confu thing doesnt thought wa friend mayb wrong thing alreadi sort invit tho may come co money
953,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT
",0,beauti truth graviti read care heart feel light someon feel veri heavi someon leav good night
999,"Then Ã¼ wait 4 me at bus stop aft ur lect lar. If i dun c Ã¼ then i go get my car then come back n pick Ã¼.
",0,wait bu stop aft ur lect lar dun c go get car come back n pick
5285,"Yeah, probably here for a while
",0,yeah probabl
4214,"I attended but nothing is there.
",0,attend noth
694,"Will purchase d stuff today and mail to you. Do you have a po box number?
",0,purcha stuff today mail po box number
1793,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk
",1,win winner mr foley ipod excit prize soon keep eye ur mobil visit www win co uk
1117,"Hey... What time is your driving on fri? We go for evaluation on fri?
",0,hey time drive fri go evalu fri
2499,"I know where the  &lt;#&gt;  is, I'll be there around 5
",0,know lt gt around
1726,"You know there is. I shall speak to you in  &lt;#&gt;  minutes then
",0,know shall speak lt gt minut
4776,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas
",0,mani peopl seem special first sight onli veri remain special till last sight maintain till life end sh ja
795,"There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
",0,gener one uncount noun u dictionari piec research
2800,"I've told him that i've returned it. That should i re order it.
",0,v told v return order
2090,"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.
",0,give everyth want need actual could better yor v got money get work get man pay rent even fill fuck ga tank ye stress depress even call home thanksgiv cuz tell noth
4620,"Sorry, I'll call later In meeting.
",0,sorri call later meet
2559,"Some friends want me to drive em someplace, probably take a while
",0,friend want drive em someplac probabl take
4586,"U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
",1,u secret admir look make contact u find r reveal think ur special cal stopsm ppm
2907,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".
",0,helloooo wake sweet morn welcom enjoy thi day full joy gud mrng
764,"Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
",0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
4601,"Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
",0,hi u decid wot get hi bday ill prob ju get voucher frm virgin sumf
1875,"Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
",1,would like see xxx pic hot nearli ban uk
4005,"Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
",0,well pattern emerg friend tell drive come smoke tell weed fiend mak smoke much imp thing see hesit
3138,"You're right I have now that I think about it
",0,r right think
3085,"Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?
",0,ok lor ned go toa payoh return smth u wan send wat
4898,"I cant pick the phone right now. Pls send a message
",0,cant pick phone right pl send messag
5446,"Good morning. At the repair shop--the ONLY reason i'm up at this hour.
",0,good morn repair shop th onli reason thi hour
435,"You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
",0,avail like right around hillsborough amp lt gt th
827,"Hahaha..use your brain dear
",0,hahaha us brain dear
1469,"Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsÂ£1/minMobsmoreLKPOBOX177HP51FL
",1,hi luci hubbi meetin day fri b alon hotel u fanci cumin pl leav msg day luci x call minmobsmorelkpobox hp fl
2034,"IM GONNA MISS U SO MUCH
",0,im gonna miss u much
1303,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT
",0,fran decid go n e way im complet broke knacker got bout c u mrw love janx p thi dad fone credit
